docid,words,ner_tags,text,labels
3063515,"['Traitement' 'des' 'troubles' 'psychopathologiques' 'associés' 'aux'
 'dyskinésies' 'tardives' '.']",[2 0 1 0 0 0 1 0 0],Traitement des troubles psychopathologiques associés aux dyskinésies tardives .,"['PROC', 'O', 'DISO', 'O', 'O', 'O', 'DISO', 'O', 'O']"
13344418,"['Rélfexions' 'sur' ""l'"" 'exercice' 'de' 'la' 'psychiatrie' 'en' 'milieu'
 'asilaire' '.']",[0 0 0 0 0 0 0 0 0 0 0],Rélfexions sur l' exercice de la psychiatrie en milieu asilaire .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5774379,['Interaction' 'hallucinogènes' '-' 'culture' '.'],[1 0 0 0 0],Interaction hallucinogènes - culture .,"['DISO', 'O', 'O', 'O', 'O']"
3153860,"['Rétinoblastomes' 'bilatéraux' 'stade' 'V' 'à' ""l'"" 'Institut' 'Curie'
 '.' 'A' 'propos' 'de' '33' 'cas' '.']",[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],Rétinoblastomes bilatéraux stade V à l' Institut Curie . A propos de 33 cas .,"['DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
16673691,['Un' 'trouble' 'bipolaire' 'de' 'type' 'I' '.'],[0 1 1 0 0 0 0],Un trouble bipolaire de type I .,"['O', 'DISO', 'DISO', 'O', 'O', 'O', 'O']"
7393687,"[""L'"" 'acidurie' 'méthylmalonique' 'sensible' 'à' 'la' 'vitamine' 'B' '12'
 '.' 'A' 'propos' ""d'"" 'une' 'nouvelle' 'observation' '.']",[0 1 1 0 0 0 5 5 5 0 0 0 0 0 0 2 0],L' acidurie méthylmalonique sensible à la vitamine B 12 . A propos d' une nouvelle observation .,"['O', 'DISO', 'DISO', 'O', 'O', 'O', 'CHEM', 'CHEM', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O']"
7079168,"['Rôle' 'de' ""l'"" 'allergie' 'dans' 'la' 'néphrose' 'lipoïdique' '.']",[0 0 0 1 0 0 1 1 0],Rôle de l' allergie dans la néphrose lipoïdique .,"['O', 'O', 'O', 'DISO', 'O', 'O', 'DISO', 'DISO', 'O']"
8685182,"['Méningites' 'bactériennes' 'de' ""l'"" 'adulte' 'en' 'réanimation'
 'médicale' '.' 'Analyse' 'clinique' 'et' 'étude' 'des' 'facteurs'
 'pronostiques' '.']",[1 1 0 0 4 0 2 2 0 0 0 0 0 0 0 0 0],Méningites bactériennes de l' adulte en réanimation médicale . Analyse clinique et étude des facteurs pronostiques .,"['DISO', 'DISO', 'O', 'O', 'LIVB', 'O', 'PROC', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4539133,['Pneumonie' 'a' 'Pneumocystis' 'carinii' '.'],[1 0 4 0 0],Pneumonie a Pneumocystis carinii .,"['DISO', 'O', 'LIVB', 'O', 'O']"
18376530,['Sauver' 'notre' 'peau' '.'],[0 0 3 0],Sauver notre peau .,"['O', 'O', 'ANAT', 'O']"
2366457,"['Résultats' 'préliminaires' 'de' 'la' 'technique' ""d'"" 'excision' 'du'
 'ptérygion' 'avec' 'autogreffe' 'conjonctivale' '.']",[7 0 0 0 0 0 2 0 1 0 5 3 0],Résultats préliminaires de la technique d' excision du ptérygion avec autogreffe conjonctivale .,"['OTHER', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'DISO', 'O', 'CHEM', 'ANAT', 'O']"
16300280,"[""L'"" 'acouphène' 'neurosensoriel' 'chronique' '.']",[0 1 1 1 0],L' acouphène neurosensoriel chronique .,"['O', 'DISO', 'DISO', 'DISO', 'O']"
6261336,"['Essai' 'clinique' 'de' 'la' 'lévothyroxine' 'sodique' '(' 'L' '-' 'T4'
 ')' 'dans' 'le' 'traitement' 'de' ""l'"" 'hypothyroïdie' 'de' ""l'"" 'adulte'
 '.']",[2 2 0 0 5 5 0 5 5 5 0 0 0 2 0 0 1 0 0 4 0],Essai clinique de la lévothyroxine sodique ( L - T4 ) dans le traitement de l' hypothyroïdie de l' adulte .,"['PROC', 'PROC', 'O', 'O', 'CHEM', 'CHEM', 'O', 'CHEM', 'CHEM', 'CHEM', 'O', 'O', 'O', 'PROC', 'O', 'O', 'DISO', 'O', 'O', 'LIVB', 'O']"
1974844,"['Profil' 'psychopharmacologique' ""d'"" 'un' 'extrait' 'aqueux' 'de'
 'Piper' 'umbellatum' '.']",[0 0 0 0 5 0 0 4 4 0],Profil psychopharmacologique d' un extrait aqueux de Piper umbellatum .,"['O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'LIVB', 'LIVB', 'O']"
5001440,"['Etude' 'ultrastructurale' 'des' 'altérations' 'nucléaires' 'et'
 'nucléolaires' 'provoquées' 'par' 'la' 'ribonucléase' 'dans' 'des'
 'fibroblastes' 'de' 'Poulet' 'cultivés' 'in' 'vitro' '.']",[2 3 0 0 3 0 3 7 0 0 5 0 0 3 0 4 0 2 2 0],Etude ultrastructurale des altérations nucléaires et nucléolaires provoquées par la ribonucléase dans des fibroblastes de Poulet cultivés in vitro .,"['PROC', 'ANAT', 'O', 'O', 'ANAT', 'O', 'ANAT', 'OTHER', 'O', 'O', 'CHEM', 'O', 'O', 'ANAT', 'O', 'LIVB', 'O', 'PROC', 'PROC', 'O']"
409553,"['Effets' 'préventifs' 'du' 'gliclazide' 'sur' 'le' 'développement' 'de'
 ""l'"" 'athérosclérose' 'induite' 'par' 'le' 'cholestérol' 'chez' 'la'
 'lapin' '.']",[0 0 0 5 0 0 0 0 0 1 0 0 0 5 0 0 4 0],Effets préventifs du gliclazide sur le développement de l' athérosclérose induite par le cholestérol chez la lapin .,"['O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'LIVB', 'O']"
5849520,"['Réflexions' 'à' 'propos' 'de' '175' 'radiomanométries' 'per' '-'
 'opératoires' 'pratiquées' 'parmi' '418' 'interventions' 'biliaires' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 2 3 0],Réflexions à propos de 175 radiomanométries per - opératoires pratiquées parmi 418 interventions biliaires .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'ANAT', 'O']"
356921,"['In' 'memoriam' 'Ch' '.' 'H' '.' 'Best' ',' 'membre' 'honoraire'
 'étranger' '.']",[0 0 0 0 0 0 0 0 0 0 0 0],"In memoriam Ch . H . Best , membre honoraire étranger .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5218600,['Coopération' 'et' 'professions' 'libérales' '.'],[0 0 0 0 0],Coopération et professions libérales .,"['O', 'O', 'O', 'O', 'O']"
15922540,"['Maniabilité' 'et' 'intérêts' 'potentiels' 'du' 'thromboélastomètre'
 'modifié' '(' 'Rotem' ')' 'dans' 'le' 'monitorage' 'extemporané' 'de'
 ""l'"" 'hémostase' 'en' 'réanimation' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 2 0],Maniabilité et intérêts potentiels du thromboélastomètre modifié ( Rotem ) dans le monitorage extemporané de l' hémostase en réanimation .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'PROC', 'O', 'PROC', 'O']"
3019184,"['Structure' 'et' 'propriétés' 'des' 'collagénases' 'animales' 'et'
 'bactériennes' '.']",[0 0 0 0 5 4 0 4 0],Structure et propriétés des collagénases animales et bactériennes .,"['O', 'O', 'O', 'O', 'CHEM', 'LIVB', 'O', 'LIVB', 'O']"
14219777,"['MODIFICATIONS' 'ÉLECTROCARDIOGRAPHIQUES' 'CONSÉCUTIVES' 'À' 'UNE'
 'ACTIVITÉ' 'MUSCULAIRE' 'INTENSE' 'POURSUIVIE' ""JUSQU'"" 'À' 'ÉPUISEMENT'
 '.']",[0 2 0 0 0 6 6 0 0 0 0 1 0],MODIFICATIONS ÉLECTROCARDIOGRAPHIQUES CONSÉCUTIVES À UNE ACTIVITÉ MUSCULAIRE INTENSE POURSUIVIE JUSQU' À ÉPUISEMENT .,"['O', 'PROC', 'O', 'O', 'O', 'PHYS', 'PHYS', 'O', 'O', 'O', 'O', 'DISO', 'O']"
13424051,"['Les' 'grands' 'syndromes' ""d'"" 'insuffisance' 'hypophysaire' '.']",[0 0 0 0 1 1 0],Les grands syndromes d' insuffisance hypophysaire .,"['O', 'O', 'O', 'O', 'DISO', 'DISO', 'O']"
19541105,['Ostéoporose' 'et' 'handicap' 'moteur' 'central' '.'],[1 0 1 3 3 0],Ostéoporose et handicap moteur central .,"['DISO', 'O', 'DISO', 'ANAT', 'ANAT', 'O']"
14260853,"['REHABILITATION' 'DE' ""L'"" 'INLAY' 'DE' 'CERAMIQUE' '.']",[0 0 0 9 0 0 0],REHABILITATION DE L' INLAY DE CERAMIQUE .,"['O', 'O', 'O', 'OTHER', 'O', 'O', 'O']"
9265040,"['Malformation' 'congénitale' 'adénomatoïde' 'kystique' 'du' 'poumon' 'et'
 'polykystose' 'rénale' '.' 'A' 'propos' ""d'"" 'une' 'observation' 'chez'
 'un' 'foetus' 'et' 'revue' 'de' 'la' 'littérature' '.']",[1 0 0 1 0 3 0 1 1 0 0 0 0 0 2 0 0 3 0 0 0 0 0 0],Malformation congénitale adénomatoïde kystique du poumon et polykystose rénale . A propos d' une observation chez un foetus et revue de la littérature .,"['DISO', 'O', 'O', 'DISO', 'O', 'ANAT', 'O', 'DISO', 'DISO', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'O']"
13230723,['Traitement' 'des' 'cervicites' 'chroniques' '.'],[2 0 1 0 0],Traitement des cervicites chroniques .,"['PROC', 'O', 'DISO', 'O', 'O']"
3095777,"['Agranulocytose' 'aiguë' 'réversible' 'au' 'cours' ""d'"" 'un' 'traitement'
 'par' 'la' 'ceftriaxone' '.']",[1 0 0 0 0 0 0 2 0 0 5 0],Agranulocytose aiguë réversible au cours d' un traitement par la ceftriaxone .,"['DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'CHEM', 'O']"
14530122,"['Tumeur' 'cutanéo' '-' 'muqueuses' ':' 'aspects' 'épidémiologiques'
 'dans' 'le' 'service' 'de' 'dermatologie' 'du' 'centre' 'hospitalier'
 'national' 'Yalgado' 'Ouedraogo' 'de' 'Ouagadougou' ',' 'Burkina' 'Faso'
 '.']",[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0],"Tumeur cutanéo - muqueuses : aspects épidémiologiques dans le service de dermatologie du centre hospitalier national Yalgado Ouedraogo de Ouagadougou , Burkina Faso .","['DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GEOG', 'O', 'O']"
15461061,"['De' 'la' 'canicule' 'et' 'des' 'jours' 'caniculaires' ':' 'chaleur' 'et'
 'santé' ""d'"" 'Hippocrate' 'au' 'XVIII' 'siécle' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],De la canicule et des jours caniculaires : chaleur et santé d' Hippocrate au XVIII siécle .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
19526977,"['Progrès' 'en' 'bronchoscopie' ':' 'ponction' 'guidée' 'par'
 'ultrasonographie' '(' 'EBUS' '-' 'TBNA' ')' '.']",[0 0 2 0 2 0 0 2 0 2 2 2 0 0],Progrès en bronchoscopie : ponction guidée par ultrasonographie ( EBUS - TBNA ) .,"['O', 'O', 'PROC', 'O', 'PROC', 'O', 'O', 'PROC', 'O', 'PROC', 'PROC', 'PROC', 'O', 'O']"
5228419,"['Etude' 'des' 'fonctions' 'stomato' '-' 'sensorielles' 'chez' 'les'
 'porteurs' 'de' 'prothèses' '.']",[2 0 0 0 0 0 0 0 4 0 9 0],Etude des fonctions stomato - sensorielles chez les porteurs de prothèses .,"['PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LIVB', 'O', 'OTHER', 'O']"
14310218,"['A' 'PROPOS' 'DU' 'TRAITEMENT' 'MÉDICAL' 'OU' 'CHIRURGICAL' 'DES'
 'ULCÈRES' 'DU' 'DUODÉNUM' '.']",[0 0 0 2 0 0 2 0 1 0 3 0],A PROPOS DU TRAITEMENT MÉDICAL OU CHIRURGICAL DES ULCÈRES DU DUODÉNUM .,"['O', 'O', 'O', 'PROC', 'O', 'O', 'PROC', 'O', 'DISO', 'O', 'ANAT', 'O']"
5849267,"['Chirurgie' 'de' 'la' 'communication' 'interauriculaire' 'du' 'type' '""'
 'sinus' 'venosus' '""' '.']",[2 0 0 1 1 0 0 0 3 0 0 0],"Chirurgie de la communication interauriculaire du type "" sinus venosus "" .","['PROC', 'O', 'O', 'DISO', 'DISO', 'O', 'O', 'O', 'ANAT', 'O', 'O', 'O']"
7107094,"['Rôle' 'de' 'lépaisseur' 'des' 'greffons' 'dans' ""l'""
 'autotransplantation' 'ostéocartilagineuse' 'du' 'genou' 'chez' 'le'
 'lapin' '.']",[0 0 0 0 5 0 0 2 0 0 3 0 0 4 0],Rôle de lépaisseur des greffons dans l' autotransplantation ostéocartilagineuse du genou chez le lapin .,"['O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'PROC', 'O', 'O', 'ANAT', 'O', 'O', 'LIVB', 'O']"
4513261,['Hypophosphatasie' 'congénitale' 'et' 'organogenèse' 'dentaire' '.'],[1 0 0 7 3 0],Hypophosphatasie congénitale et organogenèse dentaire .,"['DISO', 'O', 'O', 'OTHER', 'ANAT', 'O']"
4259918,"['Les' 'relations' 'thymo' '-' 'dépendantes' 'de' 'la' 'rate' 'après'
 'action' 'des' 'corticoides' ',' 'chez' 'quelques' 'rongeurs' ':' 'etude'
 'histo' '-' 'enzymatique' '.']",[0 0 0 0 0 0 0 3 0 0 0 5 0 0 0 4 0 2 0 0 0 0],"Les relations thymo - dépendantes de la rate après action des corticoides , chez quelques rongeurs : etude histo - enzymatique .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'ANAT', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'LIVB', 'O', 'PROC', 'O', 'O', 'O', 'O']"
5961922,['Cinétique' 'des' 'cellules' 'granuleuses' '.'],[7 0 3 0 0],Cinétique des cellules granuleuses .,"['OTHER', 'O', 'ANAT', 'O', 'O']"
12738019,"['Dissection' 'de' ""l'"" 'artère' 'carotide' 'interne' 'extracrânienne'
 'au' 'décours' ""d'"" 'une' 'manoeuvre' ""d'"" 'Heimlich' '.']",[2 0 0 3 3 3 0 0 0 0 0 2 2 2 0],Dissection de l' artère carotide interne extracrânienne au décours d' une manoeuvre d' Heimlich .,"['PROC', 'O', 'O', 'ANAT', 'ANAT', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'PROC', 'PROC', 'PROC', 'O']"
4770378,"['Normalisation' ""d'"" 'une' 'prothèse' 'de' 'toute' ""l'"" 'extrémité'
 'supérieure' 'du' 'fémur' '.']",[2 0 0 9 0 0 0 0 0 0 3 0],Normalisation d' une prothèse de toute l' extrémité supérieure du fémur .,"['PROC', 'O', 'O', 'OTHER', 'O', 'O', 'O', 'O', 'O', 'O', 'ANAT', 'O']"
5426021,"['Etat' 'actuel' 'de' ""l'"" 'amibiase' 'hépatique' 'au' 'Laos' '.']",[0 0 0 0 1 3 0 8 0],Etat actuel de l' amibiase hépatique au Laos .,"['O', 'O', 'O', 'O', 'DISO', 'ANAT', 'O', 'GEOG', 'O']"
2516764,"['Activité' 'anti' '-' 'VIH' 'in' 'vitro' ""d'"" 'oligodésoxynucléotides'
 'phosphorothioates' ""d'"" 'anomérie' 'alpha' '.']",[0 2 2 2 0 0 0 5 5 0 0 0 0],Activité anti - VIH in vitro d' oligodésoxynucléotides phosphorothioates d' anomérie alpha .,"['O', 'PROC', 'PROC', 'PROC', 'O', 'O', 'O', 'CHEM', 'CHEM', 'O', 'O', 'O', 'O']"
7326601,"[""L'"" 'évaluation' 'du' 'coût' 'de' ""l'"" 'infarctus' 'du' 'myocarde' 'au'
 'cours' 'des' 'quatre' 'premiers' 'mois' '.' 'Etude' 'prospective' 'sur'
 '100' 'malades' '.']",[0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 2 0 0 0 4 0],L' évaluation du coût de l' infarctus du myocarde au cours des quatre premiers mois . Etude prospective sur 100 malades .,"['O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'DISO', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'LIVB', 'O']"
8129533,"['Modification' 'de' 'la' 'réactivité' 'vasculaire' 'rénale' 'endothélium'
 '-' 'dépendante' 'par' 'la' 'ciclosporine' 'A' '.']",[0 0 0 6 3 3 0 0 0 0 0 5 0 0],Modification de la réactivité vasculaire rénale endothélium - dépendante par la ciclosporine A .,"['O', 'O', 'O', 'PHYS', 'ANAT', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O']"
5508471,"['Sur' 'un' 'cas' ""d'"" 'intoxication' 'volontaire' 'nivaquinique' '.']",[0 0 0 0 1 0 5 0],Sur un cas d' intoxication volontaire nivaquinique .,"['O', 'O', 'O', 'O', 'DISO', 'O', 'CHEM', 'O']"
4399994,"['Action' 'du' 'pindolol' 'sur' 'les' 'activités' 'métaboliques' 'de' ""l'""
 'adrénaline' '.']",[0 0 5 0 0 6 6 0 0 5 0],Action du pindolol sur les activités métaboliques de l' adrénaline .,"['O', 'O', 'CHEM', 'O', 'O', 'PHYS', 'PHYS', 'O', 'O', 'CHEM', 'O']"
2965354,"['A' 'propos' 'du' 'syndrome' 'de' 'Cyriax' '.' 'Pseudo' '-' 'syndrome'
 'de' 'menace' 'chez' 'une' 'angineuse' 'connue' '.']",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],A propos du syndrome de Cyriax . Pseudo - syndrome de menace chez une angineuse connue .,"['O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1227390,"['Discussion' 'de' ""l'"" 'aspect' 'des' 'plaques' 'desmosomiales' 'des'
 'cellules' 'de' 'la' 'couche' 'cornée' 'de' ""l'"" 'épiderme' 'hymain' ','
 'en' 'microscopie' 'électronique' 'à' 'balayage']",[0 0 0 0 0 0 3 0 3 0 0 3 3 0 0 3 4 0 0 2 0 0 0],"Discussion de l' aspect des plaques desmosomiales des cellules de la couche cornée de l' épiderme hymain , en microscopie électronique à balayage","['O', 'O', 'O', 'O', 'O', 'O', 'ANAT', 'O', 'ANAT', 'O', 'O', 'ANAT', 'ANAT', 'O', 'O', 'ANAT', 'LIVB', 'O', 'O', 'PROC', 'O', 'O', 'O']"
1087947,"['Les' 'synoviorthèses' 'à' ""l'"" 'acide' 'osmique' 'dans' 'le'
 'traitement' 'de' 'la' 'maladie' 'rheumatoïde' '.' 'Remarques' 'et'
 'bilan' 'de' '5' 'années' ""d'"" 'utilisation']",[0 2 0 0 5 5 0 0 2 0 0 1 1 0 0 0 0 0 0 0 0 0],Les synoviorthèses à l' acide osmique dans le traitement de la maladie rheumatoïde . Remarques et bilan de 5 années d' utilisation,"['O', 'PROC', 'O', 'O', 'CHEM', 'CHEM', 'O', 'O', 'PROC', 'O', 'O', 'DISO', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7146808,"[""L'"" 'utilisation' 'thérapeutique' 'des' 'tranquillisants' 'dans' 'le'
 'monde' '.']",[0 2 2 0 5 0 0 0 0],L' utilisation thérapeutique des tranquillisants dans le monde .,"['O', 'PROC', 'PROC', 'O', 'CHEM', 'O', 'O', 'O', 'O']"
4600261,"['Hyperphosphatémie' 'et' 'hypocalcémie' 'secondaires' 'au' 'traitement'
 ""d'"" 'un' 'réticulosarcome']",[1 0 1 0 0 2 0 0 1],Hyperphosphatémie et hypocalcémie secondaires au traitement d' un réticulosarcome,"['DISO', 'O', 'DISO', 'O', 'O', 'PROC', 'O', 'O', 'DISO']"
13273833,"['Inhibition' 'de' 'la' 'moelle' 'osseuse' ""d'"" 'origine' 'splénique'
 'dans' 'un' 'cas' 'de' 'rate' 'mobile' '.']",[6 0 0 3 3 0 0 3 0 0 0 0 3 0 0],Inhibition de la moelle osseuse d' origine splénique dans un cas de rate mobile .,"['PHYS', 'O', 'O', 'ANAT', 'ANAT', 'O', 'O', 'ANAT', 'O', 'O', 'O', 'O', 'ANAT', 'O', 'O']"
14091289,"['LES' 'CONDITIONS' 'JURIDIQUES' 'ET' 'MÉDICALES' 'DE' 'LA' 'RÉPARATION'
 'DU' 'DOMMAGE' 'CORPOREL' 'RÉSULTANT' ""D'"" 'ACCIDENTS' 'DE' 'LA' 'VOIE'
 'PUBLIQUE' 'EN' 'SUISSE' '.']",[0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 8 0],LES CONDITIONS JURIDIQUES ET MÉDICALES DE LA RÉPARATION DU DOMMAGE CORPOREL RÉSULTANT D' ACCIDENTS DE LA VOIE PUBLIQUE EN SUISSE .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'DISO', 'O', 'O', 'DISO', 'DISO', 'DISO', 'DISO', 'DISO', 'O', 'GEOG', 'O']"
17349380,"['Les' 'fractures' 'de' ""l'"" 'epicondyle' 'médial' 'chez' ""l'"" 'enfant'
 '.']",[0 1 0 0 3 3 0 0 4 0],Les fractures de l' epicondyle médial chez l' enfant .,"['O', 'DISO', 'O', 'O', 'ANAT', 'ANAT', 'O', 'O', 'LIVB', 'O']"
5204297,"['Un' 'cinquantenaire' 'à' ""l'"" 'AIIPQ' '(' 'Association' 'des'
 'Infirmières' 'etInfirmiers' 'de' 'la' 'Province' 'de' 'Québec' ')']",[0 0 0 0 0 0 0 0 4 4 0 0 0 0 8 0],Un cinquantenaire à l' AIIPQ ( Association des Infirmières etInfirmiers de la Province de Québec ),"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LIVB', 'LIVB', 'O', 'O', 'O', 'O', 'GEOG', 'O']"
14372581,"['Réorientation' 'de' 'nos' 'idées' 'sur' ""l'"" 'anatomie' 'des'
 'ligaments' 'de' ""l'"" 'utérus' 'et' 'nouvelles' 'techniques'
 'opératoires' 'pour' 'le' 'traitement' 'du' 'prolapsus' 'utérin' '.']",[0 0 0 0 0 0 0 0 3 0 0 3 0 0 2 2 0 0 2 0 1 1 0],Réorientation de nos idées sur l' anatomie des ligaments de l' utérus et nouvelles techniques opératoires pour le traitement du prolapsus utérin .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ANAT', 'O', 'O', 'ANAT', 'O', 'O', 'PROC', 'PROC', 'O', 'O', 'PROC', 'O', 'DISO', 'DISO', 'O']"
7843052,"['Les' 'dysthymies' ':' 'un' 'modèle' ""d'"" 'étude' 'des' 'liens' 'entre'
 'trait' 'et' 'état' 'psychopathologique' '?']",[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],Les dysthymies : un modèle d' étude des liens entre trait et état psychopathologique ?,"['O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4004100,"['Fissurations' ""d'"" 'anévrysmes' 'ventriculaires' 'gauches' 'post' '-'
 'infarctus' '.' 'Deux' 'cas' 'opérés' '.']",[3 0 1 3 0 0 0 0 0 0 0 0 0],Fissurations d' anévrysmes ventriculaires gauches post - infarctus . Deux cas opérés .,"['ANAT', 'O', 'DISO', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9789524,"['Le' 'traitement' 'des' 'lymphomes' 'agressifs' 'de' ""l'"" 'adulte' '.']",[0 2 0 1 0 0 0 4 0],Le traitement des lymphomes agressifs de l' adulte .,"['O', 'PROC', 'O', 'DISO', 'O', 'O', 'O', 'LIVB', 'O']"
7033344,"['Placenta' 'et' 'paludisme' '.' 'Etude' 'morphologique' ','
 'parasitologique' 'et' 'clinique' '.']",[3 0 1 0 2 0 0 0 0 0 0],"Placenta et paludisme . Etude morphologique , parasitologique et clinique .","['ANAT', 'O', 'DISO', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O']"
13425677,"['A' 'propos' 'de' 'deux' 'cas' 'de' 'tumeurs' 'malignes' 'du' 'médiastin'
 'chez' 'le' 'nourrisson' '.']",[0 0 0 0 0 0 1 1 0 3 0 0 4 0],A propos de deux cas de tumeurs malignes du médiastin chez le nourrisson .,"['O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'DISO', 'O', 'ANAT', 'O', 'O', 'LIVB', 'O']"
5534034,"['Conservation' ""d'"" 'une' 'souche' 'de' 'Cowdria' 'ruminantium' 'par'
 'congélation' '.']",[2 0 0 3 0 4 0 0 7 0],Conservation d' une souche de Cowdria ruminantium par congélation .,"['PROC', 'O', 'O', 'ANAT', 'O', 'LIVB', 'O', 'O', 'OTHER', 'O']"
2124442,"['Recherche' 'de' 'tranches' 'horaires' 'représentatives' 'des' 'niveaux'
 'tensionnels' 'diurnes' 'et' 'nycthéméraux' '.']",[0 0 0 0 0 0 2 2 0 0 0 0],Recherche de tranches horaires représentatives des niveaux tensionnels diurnes et nycthéméraux .,"['O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'PROC', 'O', 'O', 'O', 'O']"
6528388,"['A' 'propos' ""d'"" 'un' 'nouveau' 'cas' 'de' 'lipome' 'retroperitoneal'
 'volumineux' '(' '10' ',' '800' 'kg' ')' '.']",[0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0],"A propos d' un nouveau cas de lipome retroperitoneal volumineux ( 10 , 800 kg ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7524586,"['Les' 'kystes' 'mucoïdes' 'des' 'articulations' 'interphalangiennes'
 'distales' 'des' 'doigts' '.' 'A' 'propos' ""d'"" 'une' 'série'
 'prospective' '(' '100' 'cas' ')' '.']",[0 1 0 0 3 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0],Les kystes mucoïdes des articulations interphalangiennes distales des doigts . A propos d' une série prospective ( 100 cas ) .,"['O', 'DISO', 'O', 'O', 'ANAT', 'ANAT', 'O', 'O', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7604308,"[""L'"" 'oxygénothérapie' 'de' 'longue' 'durée' '.']",[0 2 0 0 0 0],L' oxygénothérapie de longue durée .,"['O', 'PROC', 'O', 'O', 'O', 'O']"
8766149,['Tendinopathies' 'et' 'fluoroquinolones' '.'],[1 0 5 0],Tendinopathies et fluoroquinolones .,"['DISO', 'O', 'CHEM', 'O']"
2555813,"['Causes' 'des' 'gastro' '-' 'entérites' 'infectieuses' 'de' ""l'"" 'enfant'
 'à' 'Dakar' '.']",[0 0 1 1 1 1 0 0 4 0 0 0],Causes des gastro - entérites infectieuses de l' enfant à Dakar .,"['O', 'O', 'DISO', 'DISO', 'DISO', 'DISO', 'O', 'O', 'LIVB', 'O', 'O', 'O']"
13195763,"['A' 'propos' 'de' ""l'"" 'interaction' 'albumine' '-' 'globule' 'rouge' '.']",[0 0 0 0 0 0 0 0 0 0],A propos de l' interaction albumine - globule rouge .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
